title,rank,date,artist,url,region,chart,trend,streams
The Box,1,2020-01-20,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,United States,top200,SAME_POSITION,3199988.0
Shape of You,1,2017-03-02,Ed Sheeran,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,United States,top200,SAME_POSITION,1539636.0
Bank Account,1,2017-08-08,21 Savage,https://open.spotify.com/track/5eqK0tbzUPo2SoeZsov04s,United States,top200,SAME_POSITION,1155028.0
The Box,1,2020-02-15,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,United States,top200,SAME_POSITION,2639517.0
Toosie Slide,1,2020-04-11,Drake,https://open.spotify.com/track/127QTOFJsJQp5LbJbu3A1y,United States,top200,SAME_POSITION,1917257.0
HUMBLE.,1,2017-04-02,Kendrick Lamar,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,United States,top200,SAME_POSITION,1837231.0
The Box,1,2020-01-21,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,United States,top200,SAME_POSITION,3235229.0
Shape of You,1,2017-03-03,Ed Sheeran,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,United States,top200,SAME_POSITION,2160086.0
The Box,1,2020-03-14,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,United States,top200,MOVE_UP,2009848.0
ROXANNE,1,2019-12-20,Arizona Zervas,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,United States,top200,MOVE_UP,1439355.0
HUMBLE.,1,2017-04-03,Kendrick Lamar,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,United States,top200,SAME_POSITION,2292370.0
The Box,1,2020-02-16,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,United States,top200,SAME_POSITION,2368212.0
Bank Account,1,2017-08-09,21 Savage,https://open.spotify.com/track/5eqK0tbzUPo2SoeZsov04s,United States,top200,SAME_POSITION,1179979.0
Shape of You,1,2017-03-04,Ed Sheeran,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,United States,top200,SAME_POSITION,2089935.0
Toosie Slide,1,2020-04-12,Drake,https://open.spotify.com/track/127QTOFJsJQp5LbJbu3A1y,United States,top200,SAME_POSITION,1639983.0
The Box,1,2020-03-15,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,United States,top200,SAME_POSITION,1821145.0
HUMBLE.,1,2017-04-04,Kendrick Lamar,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,United States,top200,SAME_POSITION,2307200.0
The Box,1,2020-01-22,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,United States,top200,SAME_POSITION,3153885.0
ROXANNE,1,2019-12-21,Arizona Zervas,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,United States,top200,SAME_POSITION,1434553.0
Shape of You,1,2017-03-05,Ed Sheeran,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,United States,top200,SAME_POSITION,1854260.0
Bank Account,1,2017-08-10,21 Savage,https://open.spotify.com/track/5eqK0tbzUPo2SoeZsov04s,United States,top200,SAME_POSITION,1156977.0
Toosie Slide,1,2020-04-13,Drake,https://open.spotify.com/track/127QTOFJsJQp5LbJbu3A1y,United States,top200,SAME_POSITION,1665170.0
The Box,1,2020-02-17,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,United States,top200,SAME_POSITION,2345815.0
ROXANNE,1,2019-12-22,Arizona Zervas,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,United States,top200,SAME_POSITION,1309907.0
HUMBLE.,1,2017-04-05,Kendrick Lamar,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,United States,top200,SAME_POSITION,2207113.0
Shape of You,1,2017-03-06,Ed Sheeran,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,United States,top200,SAME_POSITION,2069243.0
Bank Account,1,2017-08-11,21 Savage,https://open.spotify.com/track/5eqK0tbzUPo2SoeZsov04s,United States,top200,SAME_POSITION,1184068.0
The Box,1,2020-01-23,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,United States,top200,SAME_POSITION,3226282.0
Toosie Slide,1,2020-04-14,Drake,https://open.spotify.com/track/127QTOFJsJQp5LbJbu3A1y,United States,top200,SAME_POSITION,1770610.0
The Box,1,2020-03-16,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,United States,top200,SAME_POSITION,1791215.0
Shape of You,1,2017-03-07,Ed Sheeran,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,United States,top200,SAME_POSITION,2060254.0
The Box,1,2020-02-18,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,United States,top200,SAME_POSITION,2276135.0
Bank Account,1,2017-08-12,21 Savage,https://open.spotify.com/track/5eqK0tbzUPo2SoeZsov04s,United States,top200,SAME_POSITION,1176188.0
The Box,1,2019-12-23,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,United States,top200,MOVE_UP,1471727.0
HUMBLE.,1,2017-04-06,Kendrick Lamar,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,United States,top200,SAME_POSITION,2128695.0
Shape of You,1,2017-03-08,Ed Sheeran,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,United States,top200,SAME_POSITION,2042042.0
Bank Account,1,2017-08-13,21 Savage,https://open.spotify.com/track/5eqK0tbzUPo2SoeZsov04s,United States,top200,SAME_POSITION,1094797.0
Toosie Slide,1,2020-04-15,Drake,https://open.spotify.com/track/127QTOFJsJQp5LbJbu3A1y,United States,top200,SAME_POSITION,1722628.0
The Box,1,2020-02-19,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,United States,top200,SAME_POSITION,2280889.0
The Box,1,2020-03-17,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,United States,top200,SAME_POSITION,1765412.0
The Box,1,2020-01-24,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,United States,top200,SAME_POSITION,3320680.0
All I Want for Christmas Is You,1,2019-12-24,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,United States,top200,MOVE_UP,2027644.0
HUMBLE.,1,2017-04-07,Kendrick Lamar,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,United States,top200,SAME_POSITION,2228482.0
The Box,1,2020-02-20,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,United States,top200,SAME_POSITION,2240017.0
Toosie Slide,1,2020-04-16,Drake,https://open.spotify.com/track/127QTOFJsJQp5LbJbu3A1y,United States,top200,SAME_POSITION,1680720.0
Bank Account,1,2017-08-14,21 Savage,https://open.spotify.com/track/5eqK0tbzUPo2SoeZsov04s,United States,top200,SAME_POSITION,1134542.0
Shape of You,1,2017-03-09,Ed Sheeran,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,United States,top200,SAME_POSITION,1990545.0
The Box,1,2020-03-18,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,United States,top200,SAME_POSITION,1734150.0
The Box,1,2020-01-25,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,United States,top200,SAME_POSITION,3277867.0
HUMBLE.,1,2017-04-08,Kendrick Lamar,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,United States,top200,SAME_POSITION,1999384.0
Bank Account,1,2017-08-15,21 Savage,https://open.spotify.com/track/5eqK0tbzUPo2SoeZsov04s,United States,top200,SAME_POSITION,1154943.0
ROCKSTAR (feat. Roddy Ricch),1,2020-04-17,DaBaby,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,United States,top200,NEW_ENTRY,1943164.0
Shape of You,1,2017-03-10,Ed Sheeran,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,United States,top200,SAME_POSITION,1957676.0
All I Want for Christmas Is You,1,2019-12-25,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,United States,top200,SAME_POSITION,2405812.0
The Box,1,2020-02-21,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,United States,top200,SAME_POSITION,2383528.0
HUMBLE.,1,2017-04-09,Kendrick Lamar,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,United States,top200,SAME_POSITION,1775977.0
The Box,1,2020-01-26,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,United States,top200,SAME_POSITION,2867347.0
The Box,1,2020-03-19,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,United States,top200,SAME_POSITION,1708297.0
Bank Account,1,2017-08-16,21 Savage,https://open.spotify.com/track/5eqK0tbzUPo2SoeZsov04s,United States,top200,SAME_POSITION,1170738.0
The Box,1,2020-02-22,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,United States,top200,SAME_POSITION,2506701.0
Toosie Slide,1,2020-04-18,Drake,https://open.spotify.com/track/127QTOFJsJQp5LbJbu3A1y,United States,top200,MOVE_UP,1592641.0
The Box,1,2019-12-26,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,United States,top200,MOVE_UP,1505129.0
HUMBLE.,1,2017-04-10,Kendrick Lamar,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,United States,top200,SAME_POSITION,1989911.0
Shape of You,1,2017-03-11,Ed Sheeran,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,United States,top200,SAME_POSITION,1813540.0
Blinding Lights,1,2020-03-20,The Weeknd,https://open.spotify.com/track/0kPmcPPkjoyfLhUwHLWrk0,United States,top200,MOVE_UP,2355059.0
The Box,1,2020-01-27,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,United States,top200,SAME_POSITION,2800259.0
The Box,1,2020-02-23,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,United States,top200,SAME_POSITION,2225031.0
The Box,1,2019-12-27,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,United States,top200,SAME_POSITION,1644571.0
Toosie Slide,1,2020-04-19,Drake,https://open.spotify.com/track/127QTOFJsJQp5LbJbu3A1y,United States,top200,SAME_POSITION,1460792.0
Bank Account,1,2017-08-17,21 Savage,https://open.spotify.com/track/5eqK0tbzUPo2SoeZsov04s,United States,top200,SAME_POSITION,1161867.0
HUMBLE.,1,2017-04-11,Kendrick Lamar,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,United States,top200,SAME_POSITION,2089124.0
Shape of You,1,2017-03-12,Ed Sheeran,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,United States,top200,SAME_POSITION,1629275.0
Blinding Lights,1,2020-03-21,The Weeknd,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,United States,top200,SAME_POSITION,2019344.0
The Box,1,2020-01-28,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,United States,top200,SAME_POSITION,2896526.0
The Box,1,2019-12-28,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,United States,top200,SAME_POSITION,1628284.0
Bank Account,1,2017-08-18,21 Savage,https://open.spotify.com/track/5eqK0tbzUPo2SoeZsov04s,United States,top200,SAME_POSITION,1216555.0
The Box,1,2020-02-24,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,United States,top200,SAME_POSITION,2111252.0
Toosie Slide,1,2020-04-20,Drake,https://open.spotify.com/track/127QTOFJsJQp5LbJbu3A1y,United States,top200,SAME_POSITION,1471390.0
HUMBLE.,1,2017-04-12,Kendrick Lamar,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,United States,top200,SAME_POSITION,2072628.0
Shape of You,1,2017-03-13,Ed Sheeran,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,United States,top200,SAME_POSITION,1720875.0
Bank Account,1,2017-08-19,21 Savage,https://open.spotify.com/track/5eqK0tbzUPo2SoeZsov04s,United States,top200,SAME_POSITION,1201874.0
The Box,1,2020-02-25,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,United States,top200,SAME_POSITION,2177057.0
Blinding Lights,1,2020-03-22,The Weeknd,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,United States,top200,SAME_POSITION,1724057.0
HUMBLE.,1,2017-04-13,Kendrick Lamar,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,United States,top200,SAME_POSITION,2085918.0
The Box,1,2019-12-29,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,United States,top200,SAME_POSITION,1530581.0
The Box,1,2020-01-29,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,United States,top200,SAME_POSITION,2891382.0
Shape of You,1,2017-03-14,Ed Sheeran,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,United States,top200,SAME_POSITION,1638601.0
Bank Account,1,2017-08-20,21 Savage,https://open.spotify.com/track/5eqK0tbzUPo2SoeZsov04s,United States,top200,SAME_POSITION,1106762.0
Toosie Slide,1,2020-04-21,Drake,https://open.spotify.com/track/127QTOFJsJQp5LbJbu3A1y,United States,top200,SAME_POSITION,1421643.0
The Box,1,2020-02-26,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,United States,top200,SAME_POSITION,2179003.0
HUMBLE.,1,2017-04-14,Kendrick Lamar,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,United States,top200,SAME_POSITION,4068152.0
The Box,1,2020-01-30,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,United States,top200,SAME_POSITION,2924219.0
Blinding Lights,1,2020-03-23,The Weeknd,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,United States,top200,SAME_POSITION,1743841.0
The Box,1,2019-12-30,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,United States,top200,SAME_POSITION,1702890.0
Bank Account,1,2017-08-21,21 Savage,https://open.spotify.com/track/5eqK0tbzUPo2SoeZsov04s,United States,top200,SAME_POSITION,1117096.0
Shape of You,1,2017-03-15,Ed Sheeran,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,United States,top200,SAME_POSITION,1643255.0
HUMBLE.,1,2017-04-15,Kendrick Lamar,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,United States,top200,SAME_POSITION,3526246.0
Bank Account,1,2017-08-22,21 Savage,https://open.spotify.com/track/5eqK0tbzUPo2SoeZsov04s,United States,top200,SAME_POSITION,1184102.0
The Box,1,2020-02-27,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,United States,top200,SAME_POSITION,2158400.0
The Box,1,2020-01-31,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,United States,top200,SAME_POSITION,3031029.0
Toosie Slide,1,2020-04-22,Drake,https://open.spotify.com/track/127QTOFJsJQp5LbJbu3A1y,United States,top200,SAME_POSITION,1381087.0
Shape of You,1,2017-03-16,Ed Sheeran,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,United States,top200,SAME_POSITION,1629596.0
The Box,1,2019-12-31,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,United States,top200,SAME_POSITION,1925053.0
Blinding Lights,1,2020-03-24,The Weeknd,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,United States,top200,SAME_POSITION,1748421.0
HUMBLE.,1,2017-04-16,Kendrick Lamar,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,United States,top200,SAME_POSITION,2880981.0
Shape of You,1,2017-03-17,Ed Sheeran,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,United States,top200,SAME_POSITION,1662621.0
HUMBLE.,1,2017-05-01,Kendrick Lamar,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,United States,top200,SAME_POSITION,2467493.0
Bank Account,1,2017-08-23,21 Savage,https://open.spotify.com/track/5eqK0tbzUPo2SoeZsov04s,United States,top200,SAME_POSITION,1175003.0
HUMBLE.,1,2017-06-01,Kendrick Lamar,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,United States,top200,SAME_POSITION,1925904.0
The Box,1,2020-02-28,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,United States,top200,SAME_POSITION,2278487.0
Blinding Lights,1,2020-03-25,The Weeknd,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,United States,top200,SAME_POSITION,1671966.0
HUMBLE.,1,2017-04-17,Kendrick Lamar,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,United States,top200,SAME_POSITION,3337001.0
Toosie Slide,1,2020-04-23,Drake,https://open.spotify.com/track/127QTOFJsJQp5LbJbu3A1y,United States,top200,SAME_POSITION,1313626.0
Shape of You,1,2017-03-18,Ed Sheeran,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,United States,top200,SAME_POSITION,1553110.0
HUMBLE.,1,2017-05-02,Kendrick Lamar,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,United States,top200,SAME_POSITION,2567635.0
Bank Account,1,2017-08-24,21 Savage,https://open.spotify.com/track/5eqK0tbzUPo2SoeZsov04s,United States,top200,SAME_POSITION,1207141.0
The Box,1,2020-02-29,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,United States,top200,SAME_POSITION,2414505.0
Despacito - Remix,1,2017-06-03,"Luis Fonsi, Daddy Yankee, Justin Bieber",https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb,United States,top200,MOVE_UP,1887483.0
HUMBLE.,1,2017-04-18,Kendrick Lamar,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,United States,top200,SAME_POSITION,3394456.0
Blinding Lights,1,2020-03-26,The Weeknd,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,United States,top200,SAME_POSITION,1642330.0
Passionfruit,1,2017-03-19,Drake,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd,United States,top200,NEW_ENTRY,2445696.0
HUMBLE.,1,2017-05-03,Kendrick Lamar,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,United States,top200,SAME_POSITION,2555638.0
THE SCOTTS,1,2020-04-24,"THE SCOTTS, Travis Scott, Kid Cudi",https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk,United States,top200,NEW_ENTRY,3345119.0
Despacito - Remix,1,2017-06-04,"Luis Fonsi, Daddy Yankee, Justin Bieber",https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb,United States,top200,SAME_POSITION,1685047.0
Look What You Made Me Do,1,2017-08-25,Taylor Swift,https://open.spotify.com/track/2VjtYe7gpfUi2OkGxR2O2z,United States,top200,NEW_ENTRY,3828478.0
Despacito - Remix,1,2017-07-01,"Luis Fonsi, Daddy Yankee, Justin Bieber",https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb,United States,top200,SAME_POSITION,1603532.0
Passionfruit,1,2017-03-20,Drake,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd,United States,top200,SAME_POSITION,2828304.0
Turks (feat. Travis Scott),1,2020-03-27,"NAV, Gunna",https://open.spotify.com/track/0lSZh5W0wDeurkGzLYY6hf,United States,top200,NEW_ENTRY,1751176.0
HUMBLE.,1,2017-05-04,Kendrick Lamar,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,United States,top200,SAME_POSITION,2555715.0
HUMBLE.,1,2017-04-19,Kendrick Lamar,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,United States,top200,SAME_POSITION,3255141.0
Despacito - Remix,1,2017-07-02,"Luis Fonsi, Daddy Yankee, Justin Bieber",https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb,United States,top200,SAME_POSITION,1438895.0
THE SCOTTS,1,2020-04-25,"THE SCOTTS, Travis Scott, Kid Cudi",https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk,United States,top200,SAME_POSITION,2790873.0
HUMBLE.,1,2017-06-05,Kendrick Lamar,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,United States,top200,MOVE_UP,1742050.0
HUMBLE.,1,2017-04-20,Kendrick Lamar,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,United States,top200,SAME_POSITION,3144482.0
Passionfruit,1,2017-03-21,Drake,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd,United States,top200,SAME_POSITION,2805060.0
Look What You Made Me Do,1,2017-08-26,Taylor Swift,https://open.spotify.com/track/2VjtYe7gpfUi2OkGxR2O2z,United States,top200,SAME_POSITION,2338968.0
Blinding Lights,1,2020-03-28,The Weeknd,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,United States,top200,MOVE_UP,1511950.0
HUMBLE.,1,2017-06-06,Kendrick Lamar,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,United States,top200,SAME_POSITION,1819746.0
Despacito - Remix,1,2017-07-03,"Luis Fonsi, Daddy Yankee, Justin Bieber",https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb,United States,top200,SAME_POSITION,1480367.0
THE SCOTTS,1,2020-04-26,"THE SCOTTS, Travis Scott, Kid Cudi",https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk,United States,top200,SAME_POSITION,2413562.0
HUMBLE.,1,2017-05-05,Kendrick Lamar,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,United States,top200,SAME_POSITION,2622781.0
Passionfruit,1,2017-03-22,Drake,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd,United States,top200,SAME_POSITION,2551675.0
HUMBLE.,1,2017-04-21,Kendrick Lamar,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,United States,top200,SAME_POSITION,3172718.0
Look What You Made Me Do,1,2017-08-27,Taylor Swift,https://open.spotify.com/track/2VjtYe7gpfUi2OkGxR2O2z,United States,top200,SAME_POSITION,1682903.0
HUMBLE.,1,2017-05-06,Kendrick Lamar,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,United States,top200,SAME_POSITION,2466515.0
Despacito - Remix,1,2017-07-04,"Luis Fonsi, Daddy Yankee, Justin Bieber",https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb,United States,top200,SAME_POSITION,1604006.0
HUMBLE.,1,2017-06-07,Kendrick Lamar,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,United States,top200,SAME_POSITION,1838769.0
THE SCOTTS,1,2020-04-27,"THE SCOTTS, Travis Scott, Kid Cudi",https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk,United States,top200,SAME_POSITION,2434566.0
The Box,1,2020-03-29,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,United States,top200,MOVE_UP,1419538.0
HUMBLE.,1,2017-04-22,Kendrick Lamar,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,United States,top200,SAME_POSITION,2836597.0
Look What You Made Me Do,1,2017-08-28,Taylor Swift,https://open.spotify.com/track/2VjtYe7gpfUi2OkGxR2O2z,United States,top200,SAME_POSITION,2011788.0
Passionfruit,1,2017-03-23,Drake,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd,United States,top200,SAME_POSITION,2371415.0
HUMBLE.,1,2017-05-07,Kendrick Lamar,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,United States,top200,SAME_POSITION,2169733.0
HUMBLE.,1,2017-06-08,Kendrick Lamar,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,United States,top200,SAME_POSITION,1805817.0
HUMBLE.,1,2017-04-23,Kendrick Lamar,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,United States,top200,SAME_POSITION,2476167.0
Look What You Made Me Do,1,2017-08-29,Taylor Swift,https://open.spotify.com/track/6uFsE1JgZ20EXyU0JQZbUR,United States,top200,NEW_ENTRY,2018147.0
